x,y,label
0.2560264531543272,1.0127017983602975,0
-1.0587706672230615,-0.04763142989781065,0
-0.9321986650262868,-0.025599264859908016,0
-0.8502781843069055,0.12326219332548893,1
-0.04488609970028063,0.7930262236073532,1
-0.2723861097919471,0.9443111278711074,0
-0.7099728215653522,0.5594076280229907,0
-0.5265061919785669,-0.8202266420374132,0
-0.808431715807469,0.557385577782213,0
-0.7540220787788532,-0.28971110404373146,1
-0.11936440896398468,-0.7800832765170697,1
0.8066534506974253,-0.645535838380548,0
0.30142908029920246,1.0110468694903594,0
0.009532275242641497,-0.8491397981214052,1
0.40925527906267267,-0.7093779869016685,1
-0.8506866645433487,0.03378500092074819,1
0.6316693609797328,-0.4720606043580226,1
0.9873283628483371,-0.01768538721817207,0
-0.4443094088602265,-0.7309561771244538,1
0.7056500449400299,0.44956053054449774,1
-0.3413236016316816,0.7372338990812559,1
-0.5662198610867927,-0.5056185373862718,1
-0.9306497819373418,0.5619184174383952,0
-0.9878944290054283,0.18550968136303378,0
0.530443424157496,0.4659928637810026,1
0.7597300614198238,-0.18801969737700883,1
0.10926271210435957,1.025336913115279,0
0.5745123817163154,-0.7179042593450091,1
0.5938444576431235,0.7015458283081127,0
0.32271479061628416,0.7423570396680531,1
-0.08099762189317525,0.8122008912488902,1
-0.36523512673404507,0.9927876365217038,0
0.16711348213838895,0.6974384490116603,1
0.5893451390751073,0.9956169874487482,0
0.0984162303257482,0.7759412777714535,1
0.37080866666848633,0.6206739055191065,1
-0.4539918091930081,-0.9191842441304121,0
-0.00604216431700765,-1.0015892711703172,0
0.7152265628733124,0.4030444923795413,1
-0.21934660717816137,0.8367080149683644,1
-0.9357799787606556,-0.37373959062235945,0
0.03953228034157356,0.8673338990760963,0
-0.303020060769047,-0.9578619278223468,0
0.989275755835012,-0.09948759442610222,0
0.507731222702787,-0.8083124464873801,0
-0.17649475634271364,-0.6147701642818503,1
-0.4516170359431941,0.6812784689624152,1
0.7405408501948618,-0.055492991346488135,1
0.32035088093416064,-0.7702112149172,1
0.06462021431656981,-0.8269588617130914,1
0.5732611080272326,0.550245621165043,1
0.848018281038019,-0.4939430391166125,0
0.9466942150702258,-0.44134402166498377,0
-1.0670944368350619,-0.2394278403955202,0
-0.5065474645322623,0.9216781039649482,0
0.17460378772813834,-0.7523689267098084,1
-0.8450223758138504,-0.25852057334823486,1
-0.48112018486187635,-0.7001328775207907,1
0.7801967070619847,0.3034352933976139,1
-0.1715261812098089,-1.113794523883445,0
0.9642125928051513,0.17774511856729613,0
0.7688027352825483,-0.2471048553529709,1
0.6410905485351055,0.7695071122415295,0
0.9693365764341214,-0.25942917733602755,0
0.8236673961141904,0.28629449486984715,1
-0.757294766032422,-0.5680791691810699,0
0.11864564001570821,-0.7815328651737244,1
0.17194233094456263,0.9384187079124731,0
-0.9134126007916901,0.3782693164240608,0
0.5679653068751581,0.8847858226045847,0
0.4403456190215469,0.7264748198681773,1
-0.36930420211321296,0.7454373067468895,1
-0.753217447475136,-0.13947758667603555,1
-0.04201965823008269,1.0546927645479232,0
-0.647048210077556,0.705920283265398,0
-0.5366480370506701,-0.6832264399698298,1
0.581785840557222,0.6454110098940501,1
0.37655831027145903,0.6993808030209213,1
-0.9173848295658548,-0.33989252991948876,0
0.3675212608560861,0.9166576660296614,0
-0.36912226654874364,0.8431081886104707,1
-0.6934134912793433,-0.1926638471304663,1
-0.008874602484385975,0.8673391164724145,1
0.9195727429979056,0.05184920229935058,1
-0.7356700867485311,0.7111992063211623,0
0.9070305283778088,0.28766597607274613,0
1.0560510809980963,0.17714109541880813,0
-0.4569602355769181,1.0277977012575175,0
0.41287819357676053,-0.6471813519262285,1
0.5282733542595477,0.8433937938972063,0
0.35741872182224266,0.7281131548996626,1
0.2757278696344886,0.9276811189411707,0
-0.5009044729503991,0.8038820889130193,0
-0.3686837562389616,0.9604838123958382,0
-0.5058286267089741,-0.9110089696864869,0
-0.4988342898454356,0.595684442818033,1
-1.0358898277757347,0.1907797693345455,0
-0.0821330953903883,-0.7779656697598375,1
0.0016654926953371951,-0.8310729965571495,1
-0.5904934552163718,0.4714869547870817,1
1.025543263636014,-0.08745566026701948,0
-0.595931038756643,0.7295920634425603,1
-0.8927171274406697,-0.37866210649722076,0
0.21370922426795896,-0.9902085408944391,0
0.5933494984498164,-0.510620382678842,1
0.19391064706997177,0.6929908519848071,1
0.7309759730443566,-0.30296993776469106,1
0.016475325008479688,0.8111609410454692,1
-0.34030866325504494,0.721444501165663,1
-0.7291744055182343,0.4801502708256449,1
-0.2943817475655322,0.7510700327008929,1
0.2128673542948594,-0.6879747424613404,1
-0.27958252952523477,0.975252270621565,0
-0.7643960051867181,0.17155118851746146,1
0.8389205819131644,-0.007645020286082604,1
-0.7189604428214758,-0.3983621457507909,1
0.4878083178205405,0.5208185888790344,1
-0.8229363123932247,-0.4711060808119779,0
-0.8540383436591459,-0.4986585635465647,0
-0.8164328044206022,0.19265222769577595,1
-0.12687217365444234,-0.802311074748072,1
0.5610452379813248,0.5335638053679506,1
-0.2124222776973303,0.9327725715818493,0
1.0022721824256513,-0.03201267145284367,0
0.490736975072911,-0.8153729819270898,0
-0.9826997648692146,0.35808491457064173,0
-0.2729900254200755,0.8122690164655388,1
0.6995684409999916,0.42249886163336,1
0.3755631096168833,0.907857184062214,0
0.7763396498128654,0.2144355814921598,1
1.0361446263765681,-0.05867145342881784,0
0.6646521902545104,0.735929843257053,0
-0.6878136636614222,-0.4035100258984198,1
-0.7810660519480777,0.42557686759157476,0
-1.0277659621298494,-0.0349409679618775,0
0.7436760419428765,-0.2754494142311583,1
-0.9802568982680199,0.1859381556127015,0
0.6757948300275118,-0.8546269190469646,0
-0.19145447061090753,0.8095021382375232,1
-0.09435594994222046,-1.0667797804155257,0
-0.737607882356128,-0.36132418143626616,1
0.6496645778629445,-0.7711644527646375,0
-0.4333484864914875,-0.8968603222303229,0
-0.7233801640116166,0.4579760997972966,1
0.4492565016878663,-0.6609797419458088,1
-0.7458091608970431,-0.7901076116221057,0
0.1712362112278663,0.9380326963931733,0
0.033705187204718656,1.072611258470024,0
0.7803348448494891,-0.12925159388919852,1
-0.6832335018134627,0.7861310257393772,0
0.7622731244930644,0.06976155626970705,1
-0.8213838556686199,-0.1517038504480938,1
-0.866069918608701,0.6303753709530381,0
0.056156728352013435,-0.9167464455703428,0
-0.75062352196381,0.346985072944695,1
-0.2092759935084496,-0.9876396631469326,0
0.618965042708422,-0.4334068252023472,1
-0.15808789365872786,0.8489677031316655,1
-0.19233910103679153,-0.727976790506973,1
0.004352932145160582,-0.7810279940374679,1
0.27100821514182877,-0.7159666289431202,1
0.26801050174998964,0.8535798805349492,1
0.20644313063478006,-1.0412373019631178,0
-0.9831927131732942,0.05358337189520422,0
0.624277011544849,-0.4963566677006223,1
0.5398791479585158,-0.8786068321326386,0
0.8608300966435549,0.47593418759088557,0
-0.4262170914762031,-0.671928989517035,1
0.28854458206315103,-0.759305481741095,1
-0.20930230638309558,-0.7319906602761869,1
0.7252442664087211,-0.5781736765823483,0
0.8838142500675445,-0.5398072676487623,0
-0.5156365287223411,-0.6794306513788168,1
-0.5505067271063123,0.8132144683538878,0
0.9117463803525798,-0.30427530374289524,0
-0.7611383412828866,0.21195708628981597,1
-0.7136618107380779,0.29166252811526566,1
0.3759161972309403,-0.8747435942864027,0
-0.2566951687309406,-0.7561769062722625,1
0.2886118100623925,0.9139199354642322,0
0.2359945152048461,-0.954783845504432,0
-0.5059083016678991,-0.5981922824575504,1
-0.7803992654641777,0.061139033309579205,1
-1.0081274541924754,-0.3178602068841528,0
-0.9968966878526091,0.25056486326763183,0
-0.16608573780635524,-0.8172812494114451,1
-1.0620477117247753,-0.2245286906474234,0
1.1039429255226676,0.18744486558449147,0
0.45323091695354023,-0.6510608016735798,1
-0.42998037613724205,-0.613406656247294,1
-0.5278674355037575,0.8271092380214389,0
-0.6895493380165845,0.17579572358709447,1
-0.1900724436375189,-0.7946423865456589,1
-0.8694436901647619,-0.6272204018903452,0
0.9900280074735415,-0.3693516588309242,0
-0.0076017231330277706,0.858194827365217,1
0.4920806989200964,0.8249432352807191,0
-0.2742785390708159,0.6937578087016157,1
1.0048031359230443,-0.1879495985143717,0
0.7434334257062997,-0.20956241903238154,1
0.7450965740260908,0.25352904703995477,1
0.7890957763410446,-0.5272253864713559,0
-0.6615823834184105,0.7522469900735171,0
-0.5326252635677027,-0.5903807451536308,1
0.6273493017079682,0.5517550225722582,1
-0.19745358252978149,1.0040540132719342,0
0.5158668721243653,0.48746156097385307,1
-0.6450661871806986,-0.42801226101167406,1
-0.35215672660967445,-0.7460543666929244,1
0.6328077465564517,-0.4971377791540448,1
0.9678195982905244,-0.34758732085326843,0
-0.5614654073625376,-0.5861837344673951,1
-0.7829599217831026,0.3124931830728392,1
-1.0153268660485202,0.3608879799975409,0
0.8029104068020906,0.07614537849556235,1
-0.7640622238073078,-0.6758307320122258,0
0.7122260683437035,-0.4573499125544344,1
0.6016928808559024,-0.8169912433390203,0
0.17331051455657745,-0.6803972742186127,1
-0.5558763884171688,0.6192167451573992,1
0.34529276878707815,0.9442665234990175,0
-0.9569869780527441,0.4136953559034331,0
0.8958219722438826,-0.1896944459619084,0
-0.7134647537796208,0.6253319493598416,0
0.34188211230302934,-0.9172560153562717,0
0.707195603640399,-0.396007746391245,1
0.8936539621396635,0.31621484046536763,0
0.9936865967669966,0.2850145679293912,0
0.2912465743452767,0.7396256918104652,1
0.6830243685384061,0.6322001977536053,0
-0.4385925221554898,-0.9408699033112107,0
0.4804395616373384,-0.5730370393445791,1
0.512198441542445,0.7813411040119734,1
-0.5772896903643089,0.5399272229184077,1
0.7869553290746435,-0.2161200730485921,1
0.13283298140795846,0.7765579269911512,1
-0.8193976742151146,-0.1392211219471033,1
0.6928917353140756,0.39678920136220686,1
0.5685210825604056,0.7217117103837314,0
0.7055169283623649,-0.07551924313152163,1
-0.7412548700833744,0.13640905336407824,1
-0.6141028167705516,0.7557551630090842,0
-0.4217428013893286,-0.873016232054738,0
0.3072959989285993,-0.8216478340897376,1
0.18788899285903862,-1.010296047076144,0
-0.9030575063907164,-0.642119903907059,0
0.7723480640919635,0.4422932475508604,1
0.11066094868056096,0.7721792759550481,1
0.36440553143529836,0.7173264759453383,1
0.023276907407444127,-1.0575363495219847,0
-0.5923376882056475,-0.5725019093649567,1
0.1634263531463456,-1.0597051405085969,0
0.009412287878772938,-0.764068128245418,1
0.404930764758078,-0.9183673235153741,0
0.8052159378191016,0.037374720959406145,1
0.8536386116420311,-0.39111315665933366,0
-0.39454237848144746,0.8969930806931015,0
-0.3338688395712738,-0.9099124412849809,0
0.8515917200260075,-0.12303166684392323,1
-0.925074857177393,0.28443990202537617,0
0.25050604771742874,-0.9785964801517395,0
-0.8812458705325982,-0.44078901211803106,0
0.6809890192917488,0.5388704119438517,1
0.056501425968751205,0.8022672473498982,1
0.8803716822151703,0.40537411261782386,0
-0.4091574608127776,0.6035027517484193,1
-0.47732362656092775,0.8601889045260882,0
-0.30588237377308825,-0.6286883075533433,1
0.01949574580363088,-0.9468577834718774,0
0.6604634835395209,-0.8450448491710703,0
0.420627255513943,0.6317153728103212,1
0.053888027116447884,0.8098302662307952,1
0.6767363517994789,0.44750484125597756,1
-0.6265250075995229,0.5131000939293109,1
-0.5996679737804843,0.8125607720316119,0
0.1707804128740076,0.7853297582045932,1
0.31462903100999523,-0.9813246307865816,0
0.7578427425478994,0.6203043476030876,0
0.8495751012923204,0.4577333741640409,0
-0.5414499949761695,-0.7815501821415911,0
-0.5393029476346405,-0.7573481074724777,0
-0.6777762581213116,-0.5023244968347998,1
0.8135935612155064,0.3193124063990227,1
-0.8310537298825694,0.051477131899210035,1
0.8530130955775882,0.4214275935833926,0
0.7641850238913057,-0.2731878657323427,1
-0.8597816700225018,0.20268879990849337,1
0.056074301676924704,1.028808589253828,0
0.19554490460501467,0.9727648910075938,0
0.5954939596927773,0.9008037838520685,0
0.9794069746086778,-0.33684629542300953,0
0.5609874343918682,0.6979672070574329,0
0.43157881744779125,-0.7006222566633771,1
-0.838213032893471,-0.21097475840460111,1
0.3438931932203398,-0.7664538679302457,1
0.24557426620351652,0.8487499398598846,1
-0.13416285034964928,0.8170185862638272,1
-0.11747657187319661,-1.0411077302882124,0
0.9967113373710188,0.04759326322032269,0
-0.5450944432416215,-0.5884005170613354,1
-0.7267265346069776,-0.2160846787318453,1
-0.6550911877355579,0.5288067228140977,1
-0.10257915414794669,-1.015566679128272,0
0.20042895275681638,-1.0235473264042494,0
-0.034780361415271084,-0.9371372901260516,0
-0.926885576206773,0.17496882195685082,0
0.5907267612171543,0.7930251441830509,0
-1.0057835836326103,0.05017944574346026,0
-0.08139985048126391,-0.9892361556479485,0
-0.9965777123755202,0.10303412987347287,0
0.7183165548478716,-0.6170753149206452,0
-0.31184089343974,-0.9715396813356414,0
0.3728299778103632,-0.7534412065162662,1
-0.91209059318809,0.45240312953584194,0
-0.6937041070504771,-0.801606473214071,0
-0.11910502656122869,-0.7324580807564485,1
0.47761758319750636,0.9638600594151772,0
-0.8069243887006627,0.4775183671606239,0
-1.021930863097048,-0.13565366200590068,0
-0.8234148342066169,0.45793263454539906,0
0.7449834335255128,-0.6875735022130092,0
-0.27134752882555097,-0.7637679703246408,1
0.7773318765924554,0.6583517460969242,0
0.2825041954077825,-0.7910885489412894,1
-0.3803162204654109,-0.6394305351993946,1
-0.6722419875695322,0.6547956611794641,0
0.958400320580555,-0.20193794059512887,0
-0.33092256471442083,-0.6522376011657879,1
0.8623934258251247,-0.4176133942943123,0
0.7728168077973581,-0.30693953820518494,1
-0.7323165238803034,0.5679494902317991,1
0.32296698094443327,0.756619700426093,1
-0.741069619473761,-0.31601760421639996,1
-0.731730211007949,0.5222360646754984,1
-0.06812495599065771,-0.9577919464220765,0
-1.0011790221119292,0.009594289809838931,0
0.46928624812005876,-0.6276525569770662,1
0.7704416841336165,-0.2466653431331019,1
-0.7618887383429748,-0.24815695008984465,1
-0.5062070483109516,-0.8294809755556916,0
0.8875851358604353,0.6586231695536635,0
0.8493905821375055,-0.6139859018820786,0
0.3247712264349675,-0.8612211535766127,0
0.9575278822555882,0.4708115261352464,0
0.5545676338892891,-0.5702670624985814,1
0.9684270659858053,0.42151152816476345,0
0.6204739525147873,-0.5153370332160113,1
0.33834386828092333,-0.736196200583256,1
-0.6448818831136511,-0.4159751107230113,1
0.7778398911515068,-0.7280421515591571,0
-0.5610095278866645,-0.5289757434207427,1
-0.8892832241596785,-0.4869079065877066,0
0.6445078273793936,-0.7096759495366551,0
0.5902625553576486,-0.796470155590564,0
-0.8777074301105747,-0.4667253782831587,0
0.7964858701565002,0.2498493468040864,1
0.5516415824387192,0.6526511143626685,1
0.8127503969332144,0.0947053331106008,1
-0.6911044171856743,0.35270754858828085,1
0.21278572682571573,-0.9329313337056153,0
0.8678563683846029,-0.07856369018875453,1
0.8766548782171891,-0.539021901030987,0
-0.5945121478578119,0.8631550163099606,0
0.1485133296812268,0.8768740941837478,1
0.6481125498840583,-0.7326369782068769,0
-0.03738749292444772,0.9742402081237118,0
-0.7869941390475103,-0.5891393468453742,0
0.7945235186938362,0.12101861850806314,1
0.17124094922427005,0.9704492824468075,0
-0.764976714508042,0.37049334601366735,1
-0.8430982883670427,-0.49862989377331085,0
-0.16150866144129747,-1.0228269147649147,0
0.2937722672044454,-0.8871295815569559,0
-0.7057123117820583,-0.7790223028233036,0
0.7080240219847339,0.6440830577525323,0
-0.30426648942232776,0.7771624829997262,1
1.0217575280852373,0.19830324008303177,0
0.8497940554402587,0.5208199394468033,0
-0.6402075417348752,-0.4300196883953076,1
-0.8203311171510514,0.030227907341238675,1
1.0347477757801165,0.23966473098521787,0
-0.37873238854471714,0.5964676572019401,1
0.3733596639218567,0.9017305446415855,0
0.6603138742154875,0.7319131480193821,0
0.5093087115793014,-0.7658132051926577,0
-0.42161322772239923,0.9545655573796159,0
0.23592724361039452,-0.7451546819748939,1
-0.9349080393686168,0.47703393968080715,0
0.9244000651374528,0.5446783540456328,0
-0.6379612353765436,-0.7486832900428051,0
0.11116694683124094,-0.9760023870678936,0
0.7912458272964729,-0.12517800494733183,1
0.5874181773347372,-0.5327929586002272,1
-0.6843073588975325,0.4379104985771575,1
0.993279224064007,0.3349545564723394,0
0.7486487065803658,0.15322645328837303,1
0.22985942249187974,-0.845906724836306,1
-0.7455488665802421,0.10257791956060422,1
-0.7570993292996935,-0.1686031235439705,1
-0.5849657357451603,0.9534369076674153,0
0.8894578109086738,0.5398045622977268,0
-0.6956202208485499,0.6074197224956204,0
0.9392144530938876,-0.03907537429016567,0
0.7068712627409622,-0.19868116438349864,1
